path1, path2
77678, 120605
132734, 56358
36851, 61764
126405, 4662
18340, 144976
9068, 103027
13944, 1128
89290, 65340
83989, 64200
43914, 102810
55807, 116222
108532, 35592
126071, 114807
101090, 23816
146934, 41747
3187, 103606
132448, 98827
50803, 34506
81689, 86345
77764, 22837
73160, 82830
77079, 62652
53228, 46118
46987, 48861
56577, 68800
125514, 46161
74352, 46820
10666, 86050
77418, 127743
98250, 146213
121783, 91163
143240, 107729
79465, 124109
87971, 35770
98477, 114962
95488, 77656
125714, 120972
25023, 44986
40300, 116200
14321, 146126
117595, 118471
85461, 31432
117971, 139416
126222, 87125
46573, 85509
4858, 63207
128960, 65601
59970, 693
241, 144414
54534, 120894
52865, 29510
51132, 36531
143737, 98612
4554, 120685
61867, 28315
27642, 43509
95772, 88595
94570, 111788
100969, 48447
87838, 85066
135177, 41917
36789, 118972
140211, 120795
46991, 60500
66468, 81684
132924, 31903
97088, 106989
101297, 69383
3411, 7247
99858, 83457
36031, 97139
33888, 119765
95324, 100903
59795, 87412
60315, 66112
33872, 56638
12542, 68506
13804, 6647
98252, 17632
48718, 91254
60584, 145874
10372, 76733
147223, 32514
61441, 92676
24491, 20933
31828, 140346
89503, 20729
41689, 115210
6987, 124934
73572, 146849
9693, 34062
118951, 97219
50386, 104238
109518, 42698
124596, 10137
98184, 115128
124117, 287
118680, 41445
125, 41898
12055, 101466
236, 66038
122924, 67552
94509, 7983
76088, 93966
146163, 137933
82049, 3659
78733, 66784
130388, 33123
99310, 135853
8973, 106171
7254, 136398
117839, 44206
62765, 146260
136875, 122224
75131, 144973
89662, 122422
4688, 20404
144284, 29874
134808, 40519
132619, 91648
48730, 28260
134715, 14285
30445, 144380
21295, 65659
149886, 71756
72913, 131238
69944, 132382
108592, 82101
113421, 108177
103913, 41583
51320, 499
139787, 10645
91280, 83536
77464, 113661
834, 43072
28709, 118210
108608, 100282
8925, 20037
113552, 122616
38296, 142315
84763, 140971
57134, 15785
137695, 93086
73735, 98221
121384, 60673
64154, 109654
51696, 34222
147653, 23606
43941, 55842
89146, 113812
17969, 96689
97747, 93122
114163, 8778
129861, 84381
59042, 143757
79680, 132833
10385, 4389
121363, 95070
137146, 16438
10317, 140663
17938, 38233
123371, 130876
12445, 64875
62009, 124212
93491, 16693
121942, 140618
62337, 98263
143218, 12047
147131, 22683
969, 142051
54560, 89385
136836, 7317
135286, 64819
116621, 123048
53384, 78839
148615, 132036
1258, 29165
50537, 19246
71171, 107527
93632, 59836
113893, 30004
34224, 88786
94434, 114305
112521, 46780
140719, 97650
93774, 124654
35996, 60699
59256, 148332
142993, 59731
30813, 111227
92680, 98483
23020, 56914
79126, 2486
1365, 60259
100714, 60622
130808, 121279
133811, 61539
128723, 105459
115230, 60113
103607, 119555
28445, 8949
91442, 147082
106799, 34052
64318, 40471
2300, 144683
5485, 92219
66964, 27652
102599, 35642
47427, 117936
17071, 46179
15388, 138312
59171, 68379
1969, 78636
29076, 128049
112722, 142025
59135, 114206
90167, 15900
59382, 114132
29130, 18105
80293, 51812
66499, 78106
113484, 44124
21454, 20011
37001, 90146
23247, 42662
145659, 146082
120560, 16608
7314, 50786
101711, 41423
129689, 148468
90265, 21916
39842, 70184
120035, 4451
133409, 75251
64187, 85204
35447, 86208
94982, 130566
60539, 87422
76600, 144265
122101, 89130
129748, 104470
80086, 99062
97914, 143957
138683, 15918
62622, 35285
53190, 23776
139453, 98634
24469, 76815
2571, 9504
118750, 84609
3773, 30811
137373, 133574
85701, 14958
15793, 84254
41626, 79143
17349, 32778
145573, 23646
140422, 20463
117934, 56166
53379, 50735
31403, 116615
59364, 69005
144327, 129454
48390, 78722
107619, 15249
97518, 68041
63664, 81159
24215, 124245
8553, 129881
95881, 50532
83421, 90278
133353, 113997
112515, 98999
86483, 103083
83066, 119322
5940, 74806
7469, 127315
44886, 20160
100637, 107721
105998, 89054
88566, 81257
10792, 68581
42781, 33750
76371, 70507
131137, 112101
60438, 80930
129091, 7614
88161, 110541
42209, 9881
17791, 7627
138449, 82840
73477, 79079
103910, 36269
1424, 75061
124361, 108254
352, 9105
97765, 127376
106357, 98524
84123, 17280
139939, 2289
90396, 140490
69180, 118349
132765, 128795
136777, 59730
124204, 85953
135375, 8504
50023, 21116
27702, 136775
88581, 94038
49845, 30311
23881, 125617
61330, 103507
119485, 52666
5688, 81624
126772, 125241
23870, 27216
36810, 49338
88507, 90154
15329, 45320
92458, 82546
94109, 90673
64992, 93142
83637, 138857
44875, 149152
53289, 29013
42932, 60593
17507, 19145
117954, 87400
53528, 114827
53073, 115865
27239, 117662
97083, 144154
130510, 98624
22280, 105600
76865, 9812
60466, 27274
122570, 55684
125551, 95893
62915, 122979
65285, 113487
17006, 146479
134934, 33960
10427, 126616
27176, 135600
100674, 134358
14482, 5158
58265, 69448
91651, 7633
89029, 86658
120259, 145405
124203, 31584
8064, 80258
28310, 138165
122850, 119623
45747, 68611
17750, 65161
98820, 795
135950, 35576
148782, 55776
30152, 93747
106111, 130901
111879, 80278
115893, 85658
117258, 44918
51877, 7758
146380, 146294
13407, 103541
139230, 113817
91802, 131232
4741, 80404
46029, 37056
81384, 36084
39149, 6758
109187, 129422
11789, 24638
17762, 10275
86574, 145814
96015, 14735
36931, 90270
128605, 4935
77649, 90675
33661, 18128
80224, 43338
124932, 18461
118578, 144513
126300, 28225
90402, 102624
107339, 131080
70309, 35546
12972, 49320
43524, 138645
111080, 7787
123573, 73938
65096, 27270
63241, 93108
32054, 112436
27367, 78050
87196, 48198
5069, 6015
46884, 92753
127800, 142874
142539, 130444
114864, 113184
83240, 111853
58626, 136185
6012, 45493
54702, 99631
139626, 143944
90240, 121477
52783, 34138
81966, 33226
128103, 84061
34053, 119896
62334, 148593
20918, 141455
103352, 19054
123886, 44325
134426, 13479
73651, 133257
100765, 92390
54262, 29190
50922, 145952
120634, 89367
119909, 144568
14419, 120975
69633, 83036
66491, 74790
147919, 25772
12534, 131905
85061, 80183
51147, 51446
93522, 137526
114737, 100797
23692, 100418
79773, 133292
135694, 81975
102910, 119489
26928, 52663
39286, 120887
28878, 43148
33230, 113332
21755, 53431
100185, 122529
111911, 35528
109124, 62867
15806, 148585
5065, 62297
78422, 84841
118963, 110119
76978, 100073
80363, 74377
87624, 94743
81205, 95756
77749, 9331
59952, 4921
145577, 54823
55456, 140455
35186, 51049
32367, 18642
130178, 69357
114592, 36379
74050, 27164
104252, 70918
86756, 129762
27578, 111012
18514, 3733
22849, 33946
28253, 62308
96435, 42299
115423, 127874
28947, 122857
46372, 96421
102999, 148123
27568, 112681
90979, 94201
21375, 79120
147112, 6456
85653, 47365
126714, 81469
100873, 20118
42118, 40057
78782, 148695
85371, 84734
117325, 41449
137540, 93908
74677, 86093
16711, 78147
83935, 26543
120354, 98325
129713, 80605
135586, 28956
149933, 85636
29261, 94578
132745, 6527
87657, 136617
103474, 96880
58975, 8000
51354, 136092
61410, 110196
84573, 8257
52048, 137572
36405, 27707
115563, 133946
16481, 55403
40002, 95290
49729, 135946
96882, 90614
54058, 45040
121761, 144359
42885, 112662
117327, 19321
143049, 114416
61029, 23974
65220, 83126
87675, 29914
26540, 83030
70966, 32708
47301, 45872
37396, 105175
142106, 56035
126676, 84298
131885, 131258
62882, 72542
63977, 101667
53494, 149346
36231, 831
132828, 99087
141501, 52724
63243, 1775
9852, 104622
104671, 65380
127362, 109763
147096, 70177
75064, 130732
46626, 47733
147320, 106060
130265, 124708
1570, 30059
103954, 30913
129588, 124288
90011, 76945
28172, 116132
51605, 132522
111054, 45568
131805, 122355
110037, 17390
55235, 33704
3482, 104029
138602, 3198
66057, 7352
22990, 144640
65687, 32258
104144, 138101
67541, 85050
9773, 13824
111931, 135328
106558, 78970
139280, 130124
86066, 44014
17208, 181
8493, 24903
127317, 75736
28677, 53446
2726, 105029
85869, 16038
141104, 119230
138502, 92056
133607, 134928
43016, 45063
96616, 145711
57828, 41429
57987, 91300
98949, 19487
27195, 20690
26036, 80156
101589, 2549
28533, 47146
11196, 73182
121851, 69967
9265, 15235
86556, 5880
46322, 123673
17648, 58363
70013, 126193
45992, 142401
64352, 142611
184, 142133
103201, 148847
11628, 137990
86225, 117615
65266, 36227
91842, 118460
123113, 52917
88604, 21821
34075, 82476
44158, 94806
8288, 58018
22191, 67932
49688, 86591
16160, 29542
31289, 96923
96265, 980
117979, 113820
65807, 115682
57238, 72893
50558, 69993
111461, 16855
8251, 104125
84828, 4835
85484, 144271
52212, 67382
12497, 26825
20665, 68797
142916, 93456
84020, 49719
89880, 146239
122196, 7869
117551, 3375
16408, 132006
132505, 54901
93731, 91238
42307, 92357
28743, 147665
130807, 75111
47101, 57847
10516, 78266
136699, 141571
61014, 120444
23952, 105072
58200, 139233
9409, 27434
39263, 28441
86017, 75146
9393, 81154
80059, 71045
26609, 80008
115345, 131807
32043, 119971
119966, 14531
58688, 50184
13511, 75881
37096, 119806
57720, 44938
79914, 32777
104861, 134949
68941, 140477
42754, 4665
53870, 21673
99162, 133758
127029, 73117
73452, 108969
98994, 35113
119219, 102098
119361, 80468
130108, 29839
67812, 76132
23342, 28630
127506, 80372
1897, 121561
118915, 143832
140671, 105017
63012, 145313
4107, 46669
146727, 133610
112552, 132936
16393, 114360
111154, 122296
130334, 92128
100450, 121178
97072, 42702
53550, 138031
50367, 12217
133911, 122160
48713, 52706
28277, 91196
59727, 17008
148904, 11556
98558, 113562
19100, 141143
97887, 26759
55676, 143526
4522, 69217
43755, 42712
101103, 101258
40593, 40059
105827, 148279
98332, 851
122674, 95544
145981, 107008
79645, 52916
9428, 130870
21933, 118382
114700, 146010
2574, 125820
71637, 54151
80615, 12829
137974, 22356
40247, 148303
63338, 135284
124700, 140456
51032, 115880
102363, 95317
80802, 53332
127248, 107286
101027, 34619
69460, 8981
120194, 9348
47226, 25674
101196, 139894
128669, 21935
75822, 15964
104668, 6352
28000, 114052
76742, 140939
140573, 2996
57234, 104423
37368, 23364
28461, 65186
35486, 79780
81226, 15917
27821, 49625
104201, 129749
1443, 49717
122858, 42239
93992, 55905
130151, 62025
88879, 59086
137449, 52496
116805, 7461
6904, 14859
32045, 83431
18446, 144748
19789, 118421
23504, 18886
60544, 62168
81163, 16986
117962, 44489
62001, 133846
98718, 12301
25458, 52488
51956, 125153
136574, 129624
15128, 13172
72771, 19712
36674, 148627
11678, 129415
130021, 123050
69926, 130550
132050, 23862
117864, 81977
75690, 103293
62352, 77298
93753, 19537
61437, 121950
31162, 47710
11312, 19950
141919, 76491
56977, 60100
66229, 135426
117910, 87179
2777, 121310
11976, 69905
148108, 144923
101162, 91630
43931, 31258
46270, 75400
75648, 48610
37829, 3674
91456, 25452
66421, 139468
12294, 47483
137378, 133480
130875, 54302
83604, 96865
145951, 143912
45256, 95059
116996, 8204
62807, 11805
77989, 139635
4204, 92831
64918, 19444
74075, 100892
105605, 82120
57865, 101312
90066, 90969
58690, 62908
97469, 136437
86466, 20189
120803, 32210
111226, 133216
29550, 31200
125362, 66569
13525, 11402
147609, 125081
82295, 53062
69347, 110609
134265, 145600
64294, 42986
88012, 126126
104378, 11947
118535, 45371
73161, 42613
31454, 15885
82307, 41560
32263, 37223
89730, 113064
68069, 32619
110405, 87844
39905, 139811
86892, 17626
128019, 4764
63109, 145692
147611, 106270
80861, 61775
138825, 77166
88385, 126801
49228, 60476
138563, 51500
134881, 123073
54999, 113207
64642, 30716
115420, 132899
37483, 62779
111289, 44550
85001, 24755
72289, 111083
66244, 78210
125165, 23226
102738, 105913
27342, 14454
110811, 92704
37925, 77831
123684, 95531
29682, 9927
5679, 94070
93010, 57851
53434, 149557
126579, 148813
119822, 131095
98701, 19155
36046, 101791
119479, 82400
135596, 145220
37253, 14440
33141, 59265
115262, 12989
43916, 66868
124011, 6928
115339, 125036
5556, 6329
62683, 43540
82471, 108388
55042, 101858
97497, 97092
111772, 101756
62103, 131168
98618, 71928
90491, 96730
102188, 32837
44051, 135629
117655, 98341
8402, 43462
141443, 118204
57712, 31893
115390, 71763
11636, 1964
127546, 13713
70707, 81507
20233, 21429
32220, 144566
44607, 64505
17993, 141052
29704, 15706
963, 9285
120170, 92674
149513, 96236
8467, 56067
84242, 122335
25424, 64353
21883, 48385
58146, 134412
47903, 137251
26203, 70346
59568, 15719
10285, 119385
77439, 125680
145295, 106163
30364, 72982
146769, 99981
30621, 37098
21559, 65738
1611, 73284
91989, 20903
54551, 91116
113784, 71284
52360, 56746
97053, 135506
24341, 15255
101471, 15293
104803, 3481
63712, 60145
149319, 34465
65894, 142427
16061, 9980
128848, 87217
16040, 25766
117513, 64836
76348, 30227
1632, 72685
26513, 70047
90934, 23901
49847, 129066
23819, 137473
134684, 52654
66417, 98447
143607, 1858
17129, 110810
99510, 58969
81779, 85107
22145, 134623
32282, 835
89747, 29443
27900, 129330
137230, 86332
136805, 149124
11767, 89133
145959, 122476
58999, 27842
54105, 5826
94498, 37543
77705, 106657
25907, 126155
140010, 131057
47780, 129923
24910, 129930
22844, 59162
103206, 33681
136668, 102839
22797, 74913
92438, 128949
67351, 70228
130958, 127373
83384, 92319
74506, 52780
93588, 59638
137480, 86146
109979, 100407
134601, 30955
134595, 12981
1415, 21062
94397, 22331
137870, 53271
134007, 140920
42731, 102031
31218, 116294
99098, 103799
84635, 119164
43565, 13767
42713, 57469
135223, 87403
107053, 33024
48432, 57195
3060, 37031
105503, 127460
39270, 80780
103369, 136146
83600, 60276
137147, 12679
131736, 17311
142543, 15451
37889, 16197
79749, 22235
78675, 53845
14720, 96543
40708, 72467
137042, 149765
70182, 98971
104779, 23418
48312, 121796
5077, 148910
30728, 114532
132120, 113933
24827, 66354
125422, 112046
36211, 87188
51029, 55702
114973, 2588
135097, 95132
27768, 120859
23376, 125155
34772, 101820
100390, 91896
119341, 123444
7518, 88011
80164, 7468
55039, 72377
130112, 73080
105095, 108749
68378, 132861
135616, 70785
61517, 93862
85452, 32099
114870, 94140
25044, 49144
73686, 76397
126176, 124174
120433, 138578
45908, 51076
24214, 120725
101177, 59566
65336, 118912
20685, 123120
16246, 6783
15748, 32413
122068, 81893
141818, 48606
133265, 85798
96889, 145804
19534, 35305
35235, 2872
75747, 66350
122723, 114922
29935, 46807
134590, 88045
94091, 8801
80755, 19249
69851, 37969
44849, 48119
28286, 78146
122283, 13419
16923, 129067
25210, 101596
122417, 42939
26536, 102194
25854, 25309
75250, 120664
49259, 36017
48541, 13179
144269, 137491
70949, 69907
141299, 22786
31017, 59288
38352, 18616
126716, 78974
140122, 30382
7411, 111273
26184, 60674
24326, 148687
47472, 139940
130635, 88554
33147, 142951
20030, 57799
12992, 82482
89017, 5262
106655, 61420
24769, 98896
57711, 60989
56948, 85713
141935, 1113
51578, 108174
73064, 94970
135516, 5134
71036, 34994
84647, 77117
72143, 60013
86757, 103060
3157, 22935
48769, 69845
50075, 117115
75220, 106000
41779, 101202
31237, 139813
42515, 64718
130314, 73024
23286, 90143
3094, 68429
30758, 80037
137233, 107145
62973, 71874
97784, 49522
119227, 12098
16939, 15923
65212, 54209
109701, 54013
76976, 141075
43868, 45501
42873, 33331
19961, 87084
103196, 69393
55652, 58229
101289, 81850
130964, 82915
130996, 116226
106387, 54705
17517, 131948
105685, 90140
44167, 51835
96871, 149777
30038, 138907
78997, 127701
85599, 63015
64598, 47257
70599, 29795
68031, 68819
38326, 126523
130878, 36517
48789, 64383
69265, 74703
14775, 56478
365, 19580
118527, 19263
76339, 68776
41506, 5165
107591, 61880
106956, 114674
64721, 8761
90971, 36226
70, 30985
22899, 39123
148403, 133847
114358, 136156
62059, 129860
81674, 28207
12303, 41803
140224, 70122
81883, 132952
134891, 24830
48521, 14132
14513, 54442
110027, 68412
46355, 118853
69467, 143246
79858, 123037
111412, 15968
66901, 139344
9663, 78824
76789, 140301
12054, 112932
102899, 144253
110783, 60830
13226, 111667
88533, 91423
63498, 5836
127714, 35369
118191, 113609
89786, 69249
51725, 125612
23410, 71235
108520, 111747
30709, 71899
85603, 28019
46198, 94529
39318, 147712
8458, 11170
21282, 82236
92207, 43724
117098, 10138
79040, 44595
147047, 122142
82045, 13268
137992, 88384
111396, 95911
128273, 20420
120707, 114664
88216, 103532
127091, 147477
145274, 130353
54491, 144233
107694, 86528
6820, 142295
129185, 24814
52425, 100288
35408, 6557
107266, 18959
35795, 48079
46594, 132530
22266, 79024
43321, 2451
42882, 73761
98225, 109438
145704, 80345
132758, 127220
34161, 129963
23965, 33335
15756, 141192
124806, 117497
79403, 89246
95636, 67901
97715, 830
111749, 45826
146341, 50220
68912, 141399
93215, 135320
6697, 139600
2220, 122671
60246, 113280
111448, 124341
58749, 86222
57296, 52539
18182, 81022
140067, 146171
118790, 54205
114204, 24513
29890, 92890
103936, 87005
38886, 29275
9234, 69703
79623, 11115
17090, 1863
144382, 14836
34493, 103854
111727, 29036
114956, 130708
66635, 64931
113238, 89971
130230, 72057
72401, 72688
8987, 105296
111900, 74978
33634, 9551
32585, 125330
24692, 30679
55197, 109327
91248, 30787
22734, 145269
89876, 43333
131032, 142420
138973, 73197
67619, 83207
8597, 85043
42817, 67663
31086, 31642
127699, 34395
51058, 95338
135768, 93121
20211, 94316
108720, 136471
20253, 111985
50302, 91661
108167, 38142
140348, 64887
50462, 119575
119898, 43050
9537, 146107
49782, 130949
149605, 63729
26163, 23412
8614, 51612
69723, 30183
118819, 104906
6374, 93843
119725, 120553
38819, 40134
48772, 128528
42017, 124536
15412, 45529
20429, 65701
120993, 50019
113053, 146299
112785, 115976
79234, 39642
76460, 36448
51053, 41022
110109, 117422
118971, 61651
80351, 3021
79990, 40862
115856, 108600
125279, 49827
69575, 109567
64249, 1318
28371, 142461
119787, 94544
77623, 141384
131443, 135193
28102, 79705
73317, 2980
18600, 44469
54196, 55785
113890, 40518
49872, 84006
17051, 69884
103504, 142883
77131, 52470
49377, 145742
16500, 141283
58131, 15890
143567, 128296
21823, 148144
51577, 140845
126582, 52963
11387, 109469
93851, 111827
38850, 60754
21004, 77208
77082, 122769
73478, 113134
86690, 37774
107746, 49605
120782, 61294
58019, 34913
69513, 134976
66815, 4192
110725, 127254
13416, 12120
72921, 113347
23677, 28825
65959, 74594
114549, 26657
107290, 8471
147840, 57416
18938, 55834
13020, 141329
67017, 105959
81655, 133618
12810, 112687
13709, 122229
546, 81312
100045, 135717
85912, 26358
143770, 127625
47037, 142502
32427, 48207
12699, 128360
124664, 73779
106665, 89606
131518, 80323
53767, 3277
29512, 102313
